ward,year,item,category,location,cost
48,2015,Sidewalk Menu,Sidewalk Repair,ON W BERWYN AVE FROM N SHERIDAN RD (1000 W) TO N KENMORE AVE (1036 W),19848
48,2015,Sidewalk Menu,Sidewalk Repair,ON N WINTHROP AVE FROM W ARDMORE AVE (5800 N) TO W THORNDALE AVE (5900 N),9997
48,2015,Sidewalk Menu,Sidewalk Repair,ON W GLENLAKE AVE FROM N GREENVIEW AVE (1500 W) TO N GLENWOOD AVE (1400 W),1410
48,2015,Sidewalk Menu,Sidewalk Repair,ON W ARGYLE ST FROM N SHERIDAN RD (1000 W) TO N MARINE DR (820 W),69180
48,2015,Sidewalk Menu,Sidewalk Repair,ON N CLARK ST FROM W HIGHLAND AVE (6330 N) TO W DEVON AVE (6400 N),2364
48,2015,Street Resurfacing Menu,Street Resurfacing,ON N MAGNOLIA AVE FROM W BALMORAL AVE (5400 N) TO W BRYN MAWR AVE (5600 N),112659
48,2015,Street Resurfacing Menu,Street Resurfacing,ON W ROSEMONT AVE FROM N CLARK ST (1600 W) TO N GREENVIEW AVE (1500 W),50626
48,2015,Street Resurfacing Menu,Street Resurfacing,ON N GREENVIEW AVE FROM W DEVON AVE (6400 N) TO W HIGHLAND AVE (6330 N),15611
48,2015,Street Resurfacing Menu,Street Resurfacing,ON N GLENWOOD AVE FROM W GRANVILLE AVE (6200 N) TO W ROSEMONT AVE (6300 N),83081
48,2015,Street Resurfacing Menu,Street Resurfacing,ON W ELMDALE AVE FROM N BROADWAY (1200 W) TO N GLENWOOD AVE (1400 W),98272
48,2015,Street Resurfacing Menu,Street Resurfacing,ON W GLENLAKE AVE FROM N BROADWAY (1200 W) TO N GLENWOOD AVE (1400 W),100038
48,2015,Street Resurfacing Menu (1-5),Street Resurfacing,ON W THORNDALE AVE FROM N GREENVIEW AVE (1500 W) TO N CLARK ST (1600 W),6773
48,2015,Street Speed Hump Replacement,Street Resurfacing,ON W ELMDALE AVE FROM N MAGNOLIA AVE (1230 W) TO N BROADWAY (1200 W),0
48,2015,Street Speed Hump Replacement,Street Resurfacing,ON W GLENLAKE AVE FROM N GLENWOOD AVE (1400 W) TO N BROADWAY (1200 W),0
48,2015,Street Speed Hump Replacement,Street Resurfacing,ON N MAGNOLIA AVE FROM W BALMORAL AVE (5400 N) TO W CATALPA AVE (5500 N),0
48,2015,Street Speed Hump Replacement,Street Resurfacing,ON N WINTHROP AVE FROM W CATALPA AVE (5500 N) TO W BRYN MAWR AVE (5600 N),0
48,2015,Accessible Pedestrian Signal,Pedestrian Infrastructure,N SHERIDAN RD & W THORNDALE AVE,7000
48,2015,Street Light Residential Staggered Piggy Back Menu,Lighting,ON N WINTHROP AVE FROM W ARDMORE AVE (5800 N) TO W THORNDALE AVE (5900 LED w/piggybacks. Current W.O # : 11554852 - To Design N) Rev'd limits,134800
48,2015,Street Light Residential Staggered Piggy Back Menu,Lighting,LED Residential w/Piggybacks. Current W.O # : 11554850 - Approve in design,117000
48,2015,Street Light Residential Staggered Piggy Back Menu,Lighting,LED Residential w/piggybacks. Current W.O # : 11554851 - Approved - In design,117000
48,2015,Chicago Public Schools,Misc.,5900 N WINTHROP AVE 2015 - Ward 48 Swift School,50000
48,2015,Miscellaneous Other Projects,Misc.,2015 - Ward 48 (40 Trees),21000
48,2015,Miscellaneous Other Projects,Misc.,5900 N WINTHROP AVE After School Matters mural for Swift Elementary -,6000
49,2015,Alley Apron Menu,Alleys,ON W FARWELL AVE FROM 1803 W TO N RAVENSWOOD AVE (1750 W),9694
49,2015,Alley Apron Menu,Alleys,ON N RIDGE AVE FROM 7437 N TO W FARGO AVE (7420 N),9176
49,2015,Alley Resurfacing Menu,Alleys,N BOSWORTH AVE & W HOWARD ST&N ASHLAND AVE & W JONQUIL TER,36202
49,2015,Alley Resurfacing Menu,Alleys,N SHERIDAN RD & W FARGO AVE&N GREENVIEW AVE & W BIRCHWOOD AVE,21897
49,2015,Alley Resurfacing Menu,Alleys,N ROGERS AVE & N GREENVIEW AVE&W JONQUIL TER & N SHERIDAN RD,31982
49,2015,Alley Resurfacing Menu,Alleys,W WALLEN AVE & N CLARK ST&W NORTH SHORE AVE & N RAVENSWOOD AVE,60652
49,2015,Alley Resurfacing Menu,Alleys,W BIRCHWOOD AVE & N SHERIDAN RD&W FARGO AVE & N SHERIDAN RD,28347
49,2015,Alley Resurfacing Menu,Alleys,ON W DEVON AVE FROM N GREENVIEW AVE (1500 W) TO N NEWGARD AVE (1440 W),26899
49,2015,Alley Resurfacing Menu (1-1),Alleys,W FARGO AVE & N SHERIDAN RD&W JARVIS AVE & N SHERIDAN RD,40257
49,2015,Alley Speed Hump Menu,Alleys,W MORSE AVE & N GREENVIEW AVE&W FARWELL AVE & N GLENWOOD AVE,700
49,2015,Alley Speed Hump Menu,Alleys,W MORSE AVE & N GREENVIEW AVE&W LUNT AVE & N GLENWOOD AVE,700
49,2015,Alley Speed Hump Menu,Alleys,N SHERIDAN RD & W BIRCHWOOD AVE&N EASTLAKE TER & W BIRCHWOOD AVE,700
49,2015,Alley Speed Hump Replacement,Alleys,N ROGERS AVE & N GREENVIEW AVE&W JONQUIL TER & N SHERIDAN RD,0
49,2015,Alley Speed Hump Replacement,Alleys,N SHERIDAN RD & W FARGO AVE&N GREENVIEW AVE & W BIRCHWOOD AVE,0
49,2015,Alley Speed Hump Replacement,Alleys,N BOSWORTH AVE & W HOWARD ST&N ASHLAND AVE & W JONQUIL TER,0
49,2015,Alley Speed Hump Replacement,Alleys,W WALLEN AVE & N RAVENSWOOD AVE&W NORTH SHORE AVE & N CLARK ST,0
49,2015,Alley Speed Hump Replacement,Alleys,W FARGO AVE & N GREENVIEW AVE&W JARVIS AVE & N SHERIDAN RD,0
49,2015,Curb & Gutter Menu,Street Resurfacing,ON N CLARK ST FROM W CHASE AVE (7300 N) TO W JARVIS AVE (7400 N),13366
49,2015,Diagonal Parking Menu,Parks,ON W JARVIS AVE FROM N PAULINA ST (1700 W) TO N CLARK ST (1800 W),22164
49,2015,"In-Road ""State Law Stop For Pedestrians"" Signs",Pedestrian Infrastructure,W HOWARD ST & N BOSWORTH AVE,350
49,2015,"In-Road ""State Law Stop For Pedestrians"" Signs",Pedestrian Infrastructure,N CLARK ST & W CHASE AVE,350
49,2015,Miscellaneous Other Projects,Misc.,N CLARK ST & N ROGERS AVE bus benches 6 locations - PM: JA/JK; cs sent 6-5-15,13950
49,2015,Miscellaneous Other Projects,Misc.,7356 N GREENVIEW AVE 100 trees - Various locations in the Ward,68000
49,2015,Sidewalk Menu,Sidewalk Repair,ON N RIDGE AVE FROM W GREENLEAF AVE (7040 N) TO W LUNT AVE (6990 N),7861
49,2015,Sidewalk Menu,Sidewalk Repair,ON N RIDGE AVE FROM W CHASE AVE (7300 N) TO W JARVIS AVE (7340 N),15148
49,2015,Sidewalk Menu,Sidewalk Repair,ON W CHASE AVE FROM N SHERIDAN RD (1300 W) TO N GREENVIEW AVE (1500 W),13547
49,2015,Sidewalk Menu,Sidewalk Repair,ON N RIDGE AVE FROM W BIRCHWOOD AVE (7510 N) TO W FARGO AVE (7420 N),1780
49,2015,Sidewalk Menu,Sidewalk Repair,ON N RIDGE AVE FROM W LUNT AVE (6990 N) TO W GREENLEAF AVE (7040 N),815
49,2015,Sidewalk Menu,Sidewalk Repair,1501 W THORNDALE AVE,2490
49,2015,Sidewalk Menu,Sidewalk Repair,ON N RIDGE AVE FROM W FARGO AVE (7420 N) TO W BIRCHWOOD AVE (7510 N),10865
49,2015,Sidewalk Menu,Sidewalk Repair,ON N GLENWOOD AVE FROM W LOYOLA AVE (6550 N) TO W ALBION AVE (6620 N),1701
49,2015,Sidewalk Menu,Sidewalk Repair,ON W ALBION AVE FROM N LAKEWOOD AVE (1300 W) TO N GLENWOOD AVE (1400,3208
49,2015,Sidewalk Menu,Sidewalk Repair,ON N RIDGE AVE FROM W ESTES AVE (7100 N) TO W GREENLEAF AVE (7040 N),7320
49,2015,Sidewalk Menu,Sidewalk Repair,ON W MORSE AVE FROM N WOLCOTT AVE (1900 W) TO N RAVENSWOOD AVE (1780 W),8731
49,2015,Sidewalk Menu,Sidewalk Repair,ON W JARVIS AVE FROM N DAMEN AVE (2000 W) TO N HOYNE AVE (2100 W),5912
49,2015,Sidewalk Menu,Sidewalk Repair,ON W FARGO AVE FROM N HOYNE AVE (2100 W) TO N RIDGE BLVD (2160 W),2727
49,2015,Street Resurfacing Menu,Street Resurfacing,ON W SHERWIN AVE FROM N SHERIDAN RD (1300 W) TO N GREENVIEW AVE (1500 W),47800
49,2015,Street Resurfacing Menu,Street Resurfacing,ON W HOWARD ST FROM N SHERIDAN RD (1400 W) TO N EASTLAKE TER (1330 W),6136
49,2015,Street Resurfacing Menu,Street Resurfacing,ON W COLUMBIA AVE FROM N ASHLAND AVE (1600 W) TO N CLARK ST (1700 W),40181
49,2015,Street Resurfacing Menu,Street Resurfacing,ON N GLENWOOD AVE FROM W LUNT AVE (7000 N) TO W GREENLEAF AVE (7040 N),21052
49,2015,Street Resurfacing Menu (1-5),Street Resurfacing,ON N RAVENSWOOD AVE FROM W ALBION AVE (6600 N) TO W PRATT BLVD (6800 N),88531
49,2015,Street Resurfacing Menu (1-5),Street Resurfacing,ON N DAMEN AVE FROM W FARGO AVE (7424 N) TO W BIRCHWOOD AVE (7500 N),49348
49,2015,Street Resurfacing Menu (1-5),Street Resurfacing,ON N HOYNE AVE FROM W JARVIS AVE (7340 N) TO W FARGO AVE (7420 N),35441
49,2015,Alley Speed Hump Menu,Alleys,W DEVON AVE & N NEWGARD AVE&W ARTHUR AVE & N GREENVIEW AVE,700
49,2015,Chicago Park District,Parks,7356 N GREENVIEW AVE Chicago Park District Project -,240504
49,2015,Chicago Park District,Parks,1754 W ALBION AVE Langdon Park-mini astro-turf soccer field -,100000
49,2015,Chicago Park District,Parks,7340 N ROGERS AVE Pottawattomie Park Field House -,140000
49,2015,Miscellaneous Other Projects,Misc.,7356 N GREENVIEW AVE Multiple Murals CTA and UP underpasses -,30000
50,2015,Alley Apron Menu,Alleys,ON N LINCOLN AVE FROM 6336 N TO N DRAKE AVE (6340 N),10990
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W ROSEMONT AVE FROM N MONTICELLO AVE (3630 W) TO N LAWNDALE AVE (3700 W),24629
50,2015,Street Resurfacing Menu,Street Resurfacing,ON N CENTRAL PARK AVE FROM W GLENLAKE AVE (6100 N) TO W GRANVILLE AVE (6200 N),47093
50,2015,Street Resurfacing Menu,Street Resurfacing,ON N TROY ST FROM W ARTHUR AVE (6500 N) TO W ALBION AVE (6600 N),54191
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W GREENLEAF AVE FROM N CALIFORNIA AVE (2800 W) TO N FRANCISCO AVE (2900 W),54107
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W GRANVILLE AVE FROM N ALBANY AVE (3100 W) TO N KEDZIE AVE (3200 W),46758
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W GLENLAKE AVE FROM N RICHMOND ST (2930 W) TO N SACRAMENTO AVE (3000 W),37808
50,2015,Street Resurfacing Menu,Street Resurfacing,ON N FRANCISCO AVE FROM W JARVIS AVE (7400 N) TO W CHASE AVE (7300 N),67262
50,2015,Street Resurfacing Menu,Street Resurfacing,ON N LAWNDALE AVE FROM W GRANVILLE AVE (6200 N) TO W ROSEMONT AVE (6300 N),23357
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W ARTHUR AVE FROM N SEELEY AVE (2030 W) TO N HOYNE AVE (2100 W),23548
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W GRANVILLE AVE FROM N MOZART ST (2830 W) TO N CALIFORNIA AVE (2800 W),18613
50,2015,Street Resurfacing Menu,Street Resurfacing,ON N ROCKWELL ST FROM W ARTHUR AVE (6500 N) TO W DEVON AVE (6400 N),32199
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W JARLATH ST FROM N ROCKWELL ST (2600 W) TO N WASHTENAW AVE (2700 W),51480
50,2015,Street Resurfacing Menu,Street Resurfacing,ON N LEAVITT ST FROM W GRANVILLE AVE (6200 N) TO W THOME AVE (6230 N),28998
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W MORSE AVE FROM N WASHTENAW AVE (2700 W) TO N CALIFORNIA AVE (2800 W),44451
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W COYLE AVE FROM N WESTERN AVE (2400 W) TO N CAMPBELL AVE (2500 W),61474
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W SHERWIN AVE FROM N SACRAMENTO AVE (3000 W) TO N ALBANY AVE (3100 W),41482
50,2015,Street Resurfacing Menu,Street Resurfacing,ON N ROCKWELL ST FROM W ROSEMONT AVE (6300 N) TO W DEVON AVE (6400 N),49487
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W SHERWIN AVE FROM N FRANCISCO AVE (2900 W) TO N SACRAMENTO AVE (3000 W),46867
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W BIRCHWOOD AVE FROM N ROCKWELL ST (2600 W) TO N WASHTENAW AVE (2700 W),7065
50,2015,Street Resurfacing Menu,Street Resurfacing,ON N CHRISTIANA AVE FROM W PETERSON AVE (6000 N) TO W GLENLAKE AVE (6100 N),48286
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W BIRCHWOOD AVE FROM N WASHTENAW AVE (2700 W) TO N CALIFORNIA AVE (2800 W),8808
50,2015,Street Resurfacing Menu,Street Resurfacing,ON N FRANCISCO AVE FROM W JEROME ST (7530 N) TO W BIRCHWOOD AVE (7500 N),17818
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W BIRCHWOOD AVE FROM N ALBANY AVE (3100 W) TO N KEDZIE AVE (3200 W),51060
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W NORTH SHORE AVE FROM N TALMAN AVE (2630 W) TO N WASHTENAW AVE (2700 W),22247
50,2015,Street Resurfacing Menu,Street Resurfacing,ON N BELL AVE FROM W DEVON AVE (6400 N) TO W ARTHUR AVE (6500 N),48067
50,2015,Street Resurfacing Menu,Street Resurfacing,ON W MORSE AVE FROM N CALIFORNIA AVE (2800 W) TO N FRANCISCO AVE (2900 W),15973
50,2015,Street Resurfacing Menu (1-5),Street Resurfacing,ON N SACRAMENTO AVE FROM W LUNT AVE (7000 N) TO W MORSE AVE (6900 N),62804
50,2015,Street Resurfacing Menu (1-5),Street Resurfacing,ON W FARWELL AVE FROM N BELL AVE (2200 W) TO N OAKLEY AVE (2300 W),41219
50,2015,Street Resurfacing Menu (1-5),Street Resurfacing,ON N DRAKE AVE FROM W GRANVILLE AVE (6200 N) TO W ROSEMONT AVE (6300 N),47297
50,2015,Street Resurfacing Menu (1-5),Street Resurfacing,ON W JARVIS AVE FROM N ROCKWELL ST (2600 W) TO N WASHTENAW AVE (2700 W),53517
50,2015,Street Resurfacing Menu (1-5),Street Resurfacing,ON W GRANVILLE AVE FROM N ALBANY AVE (3100 W) TO N RICHMOND ST (2930 W),78821
50,2015,Street Speed Hump Replacement,Street Resurfacing,ON W BIRCHWOOD AVE FROM N KEDZIE AVE (3200 W) TO N ALBANY AVE (3100 W),0
50,2015,Street Speed Hump Replacement,Street Resurfacing,ON W JARLATH ST FROM N WASHTENAW AVE (2700 W) TO N ROCKWELL ST (2600 W),0
50,2015,Street Speed Hump Replacement,Street Resurfacing,ON N TROY ST FROM W ALBION AVE (6600 N) TO W ARTHUR AVE (6500 N),0
50,2015,Street Speed Hump Replacement,Street Resurfacing,ON W JARVIS AVE FROM N WASHTENAW AVE (2700 W) TO N ROCKWELL ST (2600 W),0
50,2015,Street Light Residential Staggered Piggy Back Menu,Lighting,ON N WASHTENAW AVE FROM W NORTH SHORE AVE (6700 N) TO W PRATT BLVD Res w/pb. Current W.O # : 11445052 - $53287 pai 2014 (6800 N) To construction,18713
50,2015,Street Light Residential Staggered Piggy Back Menu,Lighting,"RE Ltg w/piggybacks. Current W.O # : 11445052 - $53,287 paid N) to construction",18713
1,2016,Alley Apron Menu,Alleys,1546 N ARTESIAN AVE,10390
1,2016,Alley Apron Menu,Alleys,2347 W IOWA ST,12933
1,2016,Alley Resurfacing Menu,Alleys,1819 N FAIRFIELD AVE,25115
1,2016,Alley Resurfacing Menu,Alleys,N NOBLE ST & W OHIO ST&N ADA ST & W GRAND AVE,49194
1,2016,Alley Resurfacing Menu,Alleys,W IOWA ST & N WOLCOTT AVE&W RICE ST & N WOOD ST,37685
1,2016,Alley Speed Hump Menu,Alleys,1914 W POTOMAC AVE,700
1,2016,Alley Speed Hump Menu,Alleys,2351 W ALTGELD ST,1400
1,2016,Alley Speed Hump Menu,Alleys,1319 N BELL AVE,700
1,2016,Alley Speed Hump,Alleys,1819 N FAIRFIELD AVE,0
1,2016,Bollard Menu,Misc.,2412 W MOFFAT ST,1724
1,2016,Concrete Alley Menu,Alleys,N TALMAN AVE & W LYNDALE ST&N WASHTENAW AVE & N MILWAUKEE AVE,258000
1,2016,Curb & Gutter Menu,Street Resurfacing,2521 W NORTH AVE,4089
1,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W DIVISION ST & N PAULINA ST,1050
1,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W DIVISION ST & N WOLCOTT AVE,600
1,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N MILWAUKEE AVE & N HONORE ST,1200
1,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N DAMEN AVE & W HURON ST,1200
1,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N CALIFORNIA AVE & W PALMER ST,1050
1,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N CALIFORNIA AVE & W ALTGELD ST,1200
1,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W ARMITAGE AVE & N FAIRFIELD AVE,600
1,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N HOYNE AVE & W DIVISION ST,350
1,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N DAMEN AVE & W LE MOYNE ST,950
1,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,W MEDILL AVE & N MILWAUKEE AVE,700
1,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N CALIFORNIA AVE & W SHAKESPEARE AVE,1650
1,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N DAMEN AVE & W EVERGREEN AVE,1200
1,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N HOYNE AVE & W CHICAGO AVE,350
1,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N PAULINA ST & W AUGUSTA BLVD,1200
1,2016,Miscellaneous CDOT,Misc.,ON N WOOD ST FROM W AUGUSTA BLVD (1000 N) TO W HUBBARD ST (440 N),9941
1,2016,Pavement Markings,Street Redesign,N KIMBALL AVE & W BLOOMINGDALE AVE,150
1,2016,Sidewalk Menu,Sidewalk Repair,1821 W THOMAS ST,2815
1,2016,Sidewalk Menu,Sidewalk Repair,1757-1759 N TALMAN AVE,6519
1,2016,Sidewalk Menu,Sidewalk Repair,2835 W FULLERTON AVE,7858
1,2016,Sidewalk Menu,Sidewalk Repair,2315 N MILWAUKEE AVE,8743
1,2016,Sidewalk Menu,Sidewalk Repair,2200 W SUPERIOR ST,3057
1,2016,Sidewalk Menu,Sidewalk Repair,1107 N HERMITAGE AVE; 1113 N HERMITAGE AVE,888
1,2016,Sidewalk Menu,Sidewalk Repair,1500 W OHIO ST,13294
1,2016,Sidewalk Menu,Sidewalk Repair,1847 N FRANCISCO AVE,1339
1,2016,Sidewalk Menu,Sidewalk Repair,2357-2361 N MILWAUKEE AVE,11435
1,2016,Sidewalk Menu,Sidewalk Repair,532 N BISHOP ST,14005
1,2016,Sidewalk Menu,Sidewalk Repair,905 N WOOD ST,7364
1,2016,Sidewalk Menu,Sidewalk Repair,530 N MARSHFIELD AVE,3895
1,2016,Sidewalk Menu,Sidewalk Repair,1455-1459 N FAIRFIELD AVE,5837
1,2016,Sidewalk Menu,Sidewalk Repair,2112 N MAPLEWOOD AVE,801
1,2016,Street Resurfacing Menu,Street Resurfacing,ON N WOLCOTT AVE FROM W THOMAS ST (1100 N) TO W DIVISION ST (1200 N),40007
1,2016,Street Resurfacing Menu,Street Resurfacing,ON N HONORE ST FROM W AUGUSTA BLVD (1000 N) TO W THOMAS ST (1100 N),36044
1,2016,Street Resurfacing Menu,Street Resurfacing,ON W WABANSIA AVE FROM N ROCKWELL ST (2600 W) TO N TALMAN AVE (2630 W),19928
1,2016,Street Resurfacing Menu,Street Resurfacing,ON W PEARSON ST FROM N PAULINA ST (1700 W) TO N HERMITAGE AVE (1740 W),28771
1,2016,Street Resurfacing Menu,Street Resurfacing,N HERMITAGE AVE & N MILWAUKEE AVE,7920
1,2016,Street Resurfacing Menu,Street Resurfacing,ON W MEDILL AVE FROM N MILWAUKEE AVE (2840 W) TO N SACRAMENTO AVE (3000 W),57413
1,2016,Street Resurfacing Menu,Street Resurfacing,ON N HONORE ST FROM W THOMAS ST (1100 N) TO W HADDON AVE (1130 N),21505
1,2016,Street Resurfacing Menu,Street Resurfacing,ON N CLAREMONT AVE FROM W HIRSCH ST (1400 N) TO W LE MOYNE ST (1500 N),60687
1,2016,Street Resurfacing Menu,Street Resurfacing,ON N ARTESIAN AVE FROM W LE MOYNE ST (1500 N) TO W NORTH AVE (1600 N),53376
1,2016,Street Resurfacing Menu,Street Resurfacing,ON N LEAVITT ST FROM W CHICAGO AVE (800 N) TO W SUPERIOR ST (730 N),31800
1,2016,Street Resurfacing Menu,Street Resurfacing,ON W HURON ST FROM N WILLARD CT (1226 W) TO N ELIZABETH ST (1232 W),38628
1,2016,Street Resurfacing Menu,Street Resurfacing,ON N NOBLE ST FROM W GRAND AVE (500 N) TO W ERIE ST (630 N),58820
1,2016,Street Resurfacing Menu,Street Resurfacing,ON N OAKLEY AVE FROM W ERIE ST (640 N) TO W SUPERIOR ST (730 N),53063
1,2016,Street Resurfacing Menu,Street Resurfacing,ON N STAVE ST FROM W FRANCIS PL (2100 N) TO N CALIFORNIA AVE (2160 N),75607
1,2016,Street Resurfacing Menu,Street Resurfacing,ON N LEAVITT ST FROM W HURON ST (700 N) TO W SUPERIOR ST (730 N),24541
1,2016,Street Speed Hump Menu,Street Redesign,ON N MOZART ST FROM W BLOOMINGDALE AVE (1800 N) TO W CORTLAND ST (1900 N),3700
1,2016,Street Speed Hump,Misc.,ON N HONORE ST FROM W AUGUSTA BLVD (1000 N) TO W,0
1,2016,Street Speed Hump,Misc.,ON N WOLCOTT AVE FROM W THOMAS ST (1100 N) TO W DIVISION ST (1200 N),0
1,2016,Street Speed Hump,Misc.,ON W HURON ST FROM N WILLARD CT (1226 W) TO N ELIZABETH ST (1232 W),0
1,2016,Street Speed Hump,Misc.,ON N CLAREMONT AVE FROM W HIRSCH ST (1400 N) TO W LE MOYNE ST (1500 N),0
1,2016,Street Speed Hump,Misc.,ON N HONORE ST FROM W THOMAS ST (1100 N) TO W HADDON AVE (1130 N),0
1,2016,Viaduct Improvement,Viaducts,N WESTERN AVE & W LOGAN BLVD,16000
1,2016,Street Light Pole POD,Lighting,2723 W HADDON AVE Install Street Light pole With Residential LED Fixture,5000
1,2016,Street Light Pole POD,Lighting,1861 N ALBANY AVE Install Pole for POD camera,3500
1,2016,Traffic New Signals,Misc.,W CHICAGO AVE & N HOYNE AVE,0
1,2016,Chicago Public Schools,Misc.,1840 W OHIO ST Talcott Elementary Artificial Turf,50000
1,2016,High Definition Camera,Misc.,2536 W CORTLAND ST,27011
1,2016,High Definition Camera,Misc.,1861 N ALBANY AVE POD Camera,27011
2,2016,Alley Apron Menu,Alleys,2151 W LE MOYNE ST,9175
2,2016,Alley Apron Menu,Alleys,1622 N NORTH PARK AVE,8701
2,2016,Alley Resurfacing Menu,Alleys,N RACINE AVE & W DICKENS AVE&N MAGNOLIA AVE & N CLYBOURN AVE,18121
2,2016,Alley Resurfacing Menu,Alleys,W OAK ST & N DEARBORN ST&W MAPLE ST & N CLARK ST,11743
2,2016,Alley Resurfacing Menu,Alleys,W PIERCE AVE & N ASHLAND AVE&W LE MOYNE ST & N PAULINA ST,36217
2,2016,Alley Resurfacing Menu,Alleys,W WABANSIA AVE & N ELSTON AVE&W WILLOW ST & N THROOP ST,18544
2,2016,Alley Resurfacing Menu,Alleys,W OAK ST & N STATE ST&W MAPLE ST & N DEARBORN ST,17894
2,2016,Alley Resurfacing Menu,Alleys,N PAULINA ST & W NORTH AVE&N WOOD ST & W PIERCE AVE,48837
2,2016,Alley Resurfacing Menu,Alleys,W THOMAS ST & N WINCHESTER AVE&W DIVISION ST & N WOLCOTT AVE,37800
2,2016,Alley Speed Hump Menu,Alleys,N BURLING ST & W WILLOW ST&N ORCHARD ST & W NORTH AVE,3500
2,2016,Alley Speed Hump,Alleys,N PAULINA ST & W NORTH AVE&N WOOD ST & W PIERCE AVE,0
2,2016,Alley Speed Hump,Alleys,W OAK ST & N STATE ST&W MAPLE ST & N DEARBORN ST,0
2,2016,Alley Speed Hump,Alleys,N RACINE AVE & W DICKENS AVE&N MAGNOLIA AVE & N CLYBOURN AVE,0
2,2016,Alley Speed Hump,Alleys,W THOMAS ST & N WINCHESTER AVE&W DIVISION ST & N WOLCOTT AVE,0
2,2016,Alley Speed Hump,Alleys,W PIERCE AVE & N ASHLAND AVE&W LE MOYNE ST & N PAULINA ST,0
2,2016,Concrete Alley Menu,Alleys,W GOETHE ST & N STATE PKWY&W DIVISION ST & N DEARBORN ST,283000
2,2016,Curb & Gutter Menu,Street Resurfacing,W NORTH AVE & N HOYNE AVE,1109
2,2016,Curb & Gutter Menu,Street Resurfacing,151 E CHICAGO AVE,2687
2,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,N DAMEN AVE & W IOWA ST,1200
2,2016,In-Road 'State Law Stop For Pedestrians' Signs Menu,Pedestrian Infrastructure,176 E CHESTNUT ST,700
2,2016,Miscellaneous CDOT,Misc.,N ASHLAND AVE & W THOMAS ST&N MILWAUKEE AVE & W CORTEZ ST,5900
2,2016,Sidewalk Menu,Sidewalk Repair,ON N WELLS ST FROM W OAK ST (1000 N) TO W HILL ST (1100 N),10572
